subject,native_lang,age,gender,trial,story,reaction_time,response_a,response_b,response_c,response_d,report_a,report_b,report_c,tag_a,tag_b,tag_c,exhaustive_seen,mention_one_high_seen,mention_one_low_seen,mention_some_high_seen,mention_some_low_seen,false_report_seen,none_of_above_seen,exhaustive_chosen,mention_one_high_chosen,mention_one_low_chosen,mention_some_high_chosen,mention_some_low_chosen,false_report_chosen,none_of_above_chosen
AN098C29EGJ6,English,28,female,control,control_what,15874,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,0,0,0,0,0
AN098C29EGJ6,English,28,female,exit_quest,NA,172804,He can find coffee at the coffee shop.,I was unsure of whether I was answering as accurately as possible sometimes.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3OB6REG5CGHK1,English,56,male,consent,NA,997840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3OB6REG5CGHK1,English,56,male,train,train_f,26690,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3OB6REG5CGHK1,English,56,male,train,train_m,34987,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3OB6REG5CGHK1,English,56,male,low,low_coffee,48728,1,0,1,0,Cafes E and B.,Cafe D.,Cafe E.,ms-h,mo-l,mo-h,0,1,1,1,0,0,1,0,1,0,1,0,0,0
A3OB6REG5CGHK1,English,56,male,high,high_firefighter,32046,0,0,1,0,The sixth floor.,The fourth and sixth floors.,The fifth and second floors.,mo-l,ms-l,ms-h,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A3OB6REG5CGHK1,English,56,male,control,control_how,119539,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,0,0,0
A3OB6REG5CGHK1,English,56,male,low,low_la,23039,0,1,1,0,Diners A and E.,Diner C.,Diners C and F.,ms-l,mo-h,ms-h,0,1,0,1,1,0,1,0,1,0,1,0,0,0
A3OB6REG5CGHK1,English,56,male,high,high_inspector,31251,0,1,0,0,Restaurants A and B.,"Restaurants A, B, C, D, and E.",Restaurant F.,ms-h,exh,f,1,0,0,1,0,1,1,1,0,0,0,0,0,0
A3OB6REG5CGHK1,English,56,male,control,control_when,23225,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,0,0,0,0,0,0
A3OB6REG5CGHK1,English,56,male,low,low_yoga,13622,0,1,0,0,Studios C and B.,Studios F and E.,Studio B.,ms-l,ms-h,mo-l,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A3OB6REG5CGHK1,English,56,male,high,high_terrorism,58647,1,1,0,0,Stores E and B.,Store E.,Stores A and F.,ms-h,mo-h,ms-l,0,1,0,1,1,0,1,0,1,0,1,0,0,0
A3OB6REG5CGHK1,English,56,male,low,low_pic,24033,1,0,0,0,"Locations A, D, E, and F.",Location B.,Location F.,exh,f,mo-l,1,0,1,0,0,1,1,1,0,0,0,0,0,0
A3OB6REG5CGHK1,English,56,male,control,control_why,15818,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,0,0,0,0,0,0
A3OB6REG5CGHK1,English,56,male,high,high_fbi,15549,0,1,1,0,Place D.,Places F and A.,Place F.,f,ms-h,mo-h,0,1,0,1,0,1,1,0,1,0,1,0,0,0
A3OB6REG5CGHK1,English,56,male,low,low_brother,26242,0,0,1,0,Stalls A and B.,Stall E.,Stall C.,ms-l,f,mo-h,0,1,0,0,1,1,1,0,1,0,0,0,0,0
A3OB6REG5CGHK1,English,56,male,high,high_operative,31496,1,0,0,0,The Northeast district.,The North district.,The South and North districts.,mo-h,mo-l,ms-l,0,1,1,0,1,0,1,0,1,0,0,0,0,0
A3OB6REG5CGHK1,English,56,male,control,control_what,18613,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,0
A3OB6REG5CGHK1,English,56,male,exit_quest,NA,32839,At the coffee shop.,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3HTLXAPOBCVVO,English,48,female,consent,NA,99662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3HTLXAPOBCVVO,English,48,female,train,train_m,41248,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3HTLXAPOBCVVO,English,48,female,train,train_f,41030,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3HTLXAPOBCVVO,English,48,female,high,high_operative,94628,1,1,0,0,The Northeast and Southwest districts.,The South and North districts.,The North district.,ms-h,ms-l,mo-l,0,0,1,1,1,0,1,0,0,0,1,1,0,0
A3HTLXAPOBCVVO,English,48,female,low,low_coffee,26585,0,0,1,0,Cafes F and D.,Cafe E.,Cafe D.,ms-l,mo-h,mo-l,0,1,1,0,1,0,1,0,0,1,0,0,0,0
A3HTLXAPOBCVVO,English,48,female,high,high_firefighter,41885,1,0,0,0,"The fifth, second, fourth, third and sixth floors.",The fifth floor.,The fifth and second floors.,exh,mo-h,ms-h,1,1,0,1,0,0,1,1,0,0,0,0,0,0
A3HTLXAPOBCVVO,English,48,female,control,control_how,36345,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,0,0,0,0,0,0
A3HTLXAPOBCVVO,English,48,female,low,low_pic,34780,0,0,0,1,Locations D and F.,Location B.,Location F.,ms-l,f,mo-l,0,0,1,0,1,1,1,0,0,0,0,0,0,1
A3HTLXAPOBCVVO,English,48,female,high,high_fbi,25545,1,0,0,0,Place F.,Place E.,Places B and E.,mo-h,mo-l,ms-l,0,1,1,0,1,0,1,0,1,0,0,0,0,0
A3HTLXAPOBCVVO,English,48,female,control,control_what,35162,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,0
A3HTLXAPOBCVVO,English,48,female,low,low_la,211918,1,1,0,0,"Diners C, F, A, D, and E.",Diner C.,Diner B.,exh,mo-h,f,1,1,0,0,0,1,1,1,1,0,0,0,0,0
A3HTLXAPOBCVVO,English,48,female,high,high_inspector,26036,0,0,0,1,Restaurant E.,Restaurants C and E.,Restaurant F.,mo-l,ms-l,f,0,0,1,0,1,1,1,0,0,0,0,0,0,1
A3HTLXAPOBCVVO,English,48,female,low,low_brother,41694,1,1,1,0,Stall C.,"Stalls C, D, A, F and B.",Stalls C and D.,mo-h,exh,ms-h,1,1,0,1,0,0,1,1,1,0,1,0,0,0
A3HTLXAPOBCVVO,English,48,female,control,control_why,39200,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,1,0,1,0,0,0
A3HTLXAPOBCVVO,English,48,female,high,high_terrorism,155830,0,0,0,1,Store C.,Store F.,"Stores E, B, A, D, and F.",f,mo-l,exh,1,0,1,0,0,1,1,0,0,0,0,0,0,1
A3HTLXAPOBCVVO,English,48,female,low,low_yoga,18648,1,0,1,0,Studios F and E.,Studio B.,Studio F.,ms-h,mo-l,mo-h,0,1,1,1,0,0,1,0,1,0,1,0,0,0
A3HTLXAPOBCVVO,English,48,female,control,control_when,38129,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,1,0,0,0
A3HTLXAPOBCVVO,English,48,female,exit_quest,NA,92445,John can find coffee at the coffee shop.,It wasn't difficult but I'm not certain I gave the answers or responses you were looking for.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABL3H3O3BI8ZD,English,24,female,consent,NA,92869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABL3H3O3BI8ZD,English,24,female,train,train_f,3809,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABL3H3O3BI8ZD,English,24,female,train,train_m,1747,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABL3H3O3BI8ZD,English,24,female,high,high_operative,19182,0,1,0,0,The West district.,The Northeast and Southwest districts.,"The Northeast, Southwest, South, Southeast and North districts.",f,ms-h,exh,1,0,0,1,0,1,1,0,0,0,1,0,0,0
ABL3H3O3BI8ZD,English,24,female,low,low_coffee,2412,0,1,1,0,Cafe E.,Cafe D.,Cafe A.,mo-h,mo-l,f,0,1,1,0,0,1,1,0,0,1,0,0,1,0
ABL3H3O3BI8ZD,English,24,female,control,control_how,2189,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,1,0,0,1,0
ABL3H3O3BI8ZD,English,24,female,high,high_fbi,2214,0,1,0,0,Places B and E.,Place F.,Place D.,ms-l,mo-h,f,0,1,0,0,1,1,1,0,1,0,0,0,0,0
ABL3H3O3BI8ZD,English,24,female,low,low_yoga,3414,0,1,1,0,Studio F.,Studio A.,Studio B.,mo-h,f,mo-l,0,1,1,0,0,1,1,0,0,1,0,0,1,0
ABL3H3O3BI8ZD,English,24,female,control,control_why,2690,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,1,0,0,1,0
ABL3H3O3BI8ZD,English,24,female,high,high_terrorism,2438,0,1,1,0,Stores E and B.,Stores A and F.,"Stores E, B, A, D, and F.",ms-h,ms-l,exh,1,0,0,1,1,0,1,1,0,0,0,1,0,0
ABL3H3O3BI8ZD,English,24,female,low,low_la,4382,1,1,0,0,Diners A and E.,Diner E.,Diners C and F.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,1,0,1,0,0
ABL3H3O3BI8ZD,English,24,female,high,high_inspector,2421,0,1,1,0,Restaurants C and E.,Restaurant E.,Restaurants A and B.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,1,1,0,0,0
ABL3H3O3BI8ZD,English,24,female,control,control_when,2866,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,0,0,0
ABL3H3O3BI8ZD,English,24,female,low,low_brother,1987,0,1,0,0,Stall C.,Stall B.,Stalls C and D.,mo-h,mo-l,ms-h,0,1,1,1,0,0,1,0,0,1,0,0,0,0
ABL3H3O3BI8ZD,English,24,female,high,high_firefighter,3244,0,1,1,0,The fifth and second floors.,The sixth floor.,The fourth and sixth floors.,ms-h,mo-l,ms-l,0,0,1,1,1,0,1,0,0,1,0,1,0,0
ABL3H3O3BI8ZD,English,24,female,low,low_pic,1761,0,1,1,0,"Locations A, D, E, and F.",Location B.,Locations D and F.,exh,f,ms-l,1,0,0,0,1,1,1,0,0,0,0,1,1,0
ABL3H3O3BI8ZD,English,24,female,control,control_what,2343,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,1,1,0
ABL3H3O3BI8ZD,English,24,female,exit_quest,NA,26690,At starbucks,no,Cool study,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3SHLGG66PJXEB,English,30,female,consent,NA,58820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3SHLGG66PJXEB,English,30,female,train,train_f,42662,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3SHLGG66PJXEB,English,30,female,train,train_m,66256,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3SHLGG66PJXEB,English,30,female,low,low_yoga,40154,1,1,1,0,Studio B.,Studio F.,Studios F and E.,mo-l,mo-h,ms-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A3SHLGG66PJXEB,English,30,female,high,high_firefighter,50410,1,1,1,0,"The fifth, second, fourth, third and sixth floors.",The fifth and second floors.,The sixth floor.,exh,ms-h,mo-l,1,0,1,1,0,0,1,1,0,1,1,0,0,0
A3SHLGG66PJXEB,English,30,female,control,control_why,33787,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,1,1,0,0,0
A3SHLGG66PJXEB,English,30,female,low,low_brother,31992,1,0,1,0,Stall B.,Stall E.,Stall C.,mo-l,f,mo-h,0,1,1,0,0,1,1,0,1,1,0,0,0,0
A3SHLGG66PJXEB,English,30,female,high,high_inspector,67357,1,1,1,0,Restaurant E.,Restaurant A.,Restaurants C and E.,mo-l,mo-h,ms-l,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A3SHLGG66PJXEB,English,30,female,control,control_how,68248,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,1,0,1,0,0
A3SHLGG66PJXEB,English,30,female,low,low_la,48646,0,1,0,0,Diners A and E.,Diner C.,Diner B.,ms-l,mo-h,f,0,1,0,0,1,1,1,0,1,0,0,0,0,0
A3SHLGG66PJXEB,English,30,female,high,high_terrorism,80791,1,1,1,0,Stores E and B.,"Stores E, B, A, D, and F.",Store F.,ms-h,exh,mo-l,1,0,1,1,0,0,1,1,0,1,1,0,0,0
A3SHLGG66PJXEB,English,30,female,low,low_coffee,12601,1,0,1,0,Cafe E.,Cafe D.,Cafes E and B.,mo-h,mo-l,ms-h,0,1,1,1,0,0,1,0,1,0,1,0,0,0
A3SHLGG66PJXEB,English,30,female,control,control_what,15026,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,1,0,0,0
A3SHLGG66PJXEB,English,30,female,high,high_fbi,38101,1,1,1,0,Places B and E.,Place E.,Places F and A.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A3SHLGG66PJXEB,English,30,female,low,low_pic,18942,1,1,0,0,Location F.,Locations D and F.,Location B.,mo-l,ms-l,f,0,0,1,0,1,1,1,0,0,1,0,1,0,0
A3SHLGG66PJXEB,English,30,female,high,high_operative,28944,1,1,1,0,The South and North districts.,The Northeast district.,The North district.,ms-l,mo-h,mo-l,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A3SHLGG66PJXEB,English,30,female,control,control_when,28724,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,1,0,1,0,0
A3SHLGG66PJXEB,English,30,female,exit_quest,NA,124144,John can find coffee at a number of locations around him.,I found this task easy. It was fun and simple.,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A20MYUKGSXUKM7,English,31,male,consent,NA,47370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A20MYUKGSXUKM7,English,31,male,train,train_m,97928,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A20MYUKGSXUKM7,English,31,male,train,train_f,8166,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A20MYUKGSXUKM7,English,31,male,high,high_operative,115750,1,1,0,0,The North district.,The Northeast district.,The West district.,mo-l,mo-h,f,0,1,1,0,0,1,1,0,1,1,0,0,0,0
A20MYUKGSXUKM7,English,31,male,low,low_coffee,25836,1,1,1,0,Cafe D.,Cafe A.,Cafes F and D.,mo-l,f,ms-l,0,0,1,0,1,1,1,0,0,1,0,1,1,0
A20MYUKGSXUKM7,English,31,male,high,high_firefighter,20062,1,1,1,0,The fifth floor.,The fourth and sixth floors.,The sixth floor.,mo-h,ms-l,mo-l,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A20MYUKGSXUKM7,English,31,male,control,control_why,21634,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,1,0,1,0,0
A20MYUKGSXUKM7,English,31,male,low,low_yoga,16930,1,1,1,0,"Studios F, E, D, C and B.",Studios C and B.,Studio B.,exh,ms-l,mo-l,1,0,1,0,1,0,1,1,0,1,0,1,0,0
A20MYUKGSXUKM7,English,31,male,high,high_inspector,4626,1,1,1,0,Restaurants A and B.,Restaurant E.,Restaurant A.,ms-h,mo-l,mo-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A20MYUKGSXUKM7,English,31,male,control,control_what,60464,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0
A20MYUKGSXUKM7,English,31,male,low,low_la,31784,0,1,0,0,Diner E.,Diners A and E.,Diners C and F.,mo-l,ms-l,ms-h,0,0,1,1,1,0,1,0,0,0,0,1,0,0
A20MYUKGSXUKM7,English,31,male,high,high_fbi,29814,1,0,0,0,"Places F, A, B, C and E.",Place D.,Places F and A.,exh,f,ms-h,1,0,0,1,0,1,1,1,0,0,0,0,0,0
A20MYUKGSXUKM7,English,31,male,low,low_brother,69544,1,1,0,0,Stall B.,Stalls A and B.,Stall E.,mo-l,ms-l,f,0,0,1,0,1,1,1,0,0,1,0,1,0,0
A20MYUKGSXUKM7,English,31,male,control,control_how,37536,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,0,0,1,0,1,0,0
A20MYUKGSXUKM7,English,31,male,high,high_terrorism,18574,1,1,1,0,Stores E and B.,Store F.,Stores A and F.,ms-h,mo-l,ms-l,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A20MYUKGSXUKM7,English,31,male,low,low_pic,52342,1,1,1,0,Location A.,Locations A and D.,Locations D and F.,mo-h,ms-h,ms-l,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A20MYUKGSXUKM7,English,31,male,control,control_when,51410,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0
A20MYUKGSXUKM7,English,31,male,exit_quest,NA,122108,John can find coffee by Googling for nearby places that sell coffee.,I didn't find this task difficult. I was able to easily understand the questions to answer them.,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2OFN0A5CPLH57,English,34,female,consent,NA,37381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2OFN0A5CPLH57,English,34,female,train,train_m,70239,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2OFN0A5CPLH57,English,34,female,train,train_f,38550,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2OFN0A5CPLH57,English,34,female,high,high_inspector,112995,1,1,1,0,Restaurant A.,Restaurants C and E.,Restaurants A and B.,mo-h,ms-l,ms-h,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A2OFN0A5CPLH57,English,34,female,low,low_coffee,35365,1,1,1,0,Cafe A.,Cafes F and D.,Cafe E.,f,ms-l,mo-h,0,1,0,0,1,1,1,0,1,0,0,1,1,0
A2OFN0A5CPLH57,English,34,female,high,high_terrorism,35150,1,1,0,0,Stores E and B.,Store E.,Store C.,ms-h,mo-h,f,0,1,0,1,0,1,1,0,1,0,1,0,0,0
A2OFN0A5CPLH57,English,34,female,control,control_what,43249,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,0,0,0
A2OFN0A5CPLH57,English,34,female,low,low_brother,232341,1,1,1,0,Stalls C and D.,Stall C.,Stall B.,ms-h,mo-h,mo-l,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A2OFN0A5CPLH57,English,34,female,high,high_firefighter,42030,0,1,1,0,The first floor.,The fifth and second floors.,The sixth floor.,f,ms-h,mo-l,0,0,1,1,0,1,1,0,0,1,1,0,0,0
A2OFN0A5CPLH57,English,34,female,control,control_how,48182,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,0,1,1,0,0,0
A2OFN0A5CPLH57,English,34,female,low,low_pic,46992,1,1,1,0,Location F.,Locations D and F.,"Locations A, D, E, and F.",mo-l,ms-l,exh,1,0,1,0,1,0,1,1,0,1,0,1,0,0
A2OFN0A5CPLH57,English,34,female,high,high_operative,52425,1,1,1,0,The Northeast and Southwest districts.,The North district.,The Northeast district.,ms-h,mo-l,mo-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A2OFN0A5CPLH57,English,34,female,low,low_la,37228,1,1,1,0,Diners A and E.,Diners C and F.,Diner C.,ms-l,ms-h,mo-h,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A2OFN0A5CPLH57,English,34,female,control,control_why,22618,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0
A2OFN0A5CPLH57,English,34,female,high,high_fbi,23208,0,1,0,0,Places B and E.,Places F and A.,Place E.,ms-l,ms-h,mo-l,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A2OFN0A5CPLH57,English,34,female,low,low_yoga,18897,1,1,1,0,Studios F and E.,Studios C and B.,Studio F.,ms-h,ms-l,mo-h,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A2OFN0A5CPLH57,English,34,female,control,control_when,36555,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0
A2OFN0A5CPLH57,English,34,female,exit_quest,NA,59219,He can find it in the kitchen.,No%2C I think it was straightforward and you just had to read to understand. ,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A23A1WMFNPETYQ,English,40,female,consent,NA,22884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A23A1WMFNPETYQ,English,40,female,train,train_m,33142,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A23A1WMFNPETYQ,English,40,female,train,train_f,22787,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A23A1WMFNPETYQ,English,40,female,low,low_yoga,22912,0,0,1,0,Studios C and B.,Studio A.,Studio F.,ms-l,f,mo-h,0,1,0,0,1,1,1,0,1,0,0,0,0,0
A23A1WMFNPETYQ,English,40,female,high,high_terrorism,32650,1,1,1,0,"Stores E, B, A, D, and F.",Stores E and B.,Store E.,exh,ms-h,mo-h,1,1,0,1,0,0,1,1,1,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,control,control_what,11195,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,1,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,low,low_brother,18152,0,1,0,0,Stall B.,Stall C.,Stalls A and B.,mo-l,mo-h,ms-l,0,1,1,0,1,0,1,0,1,0,0,0,0,0
A23A1WMFNPETYQ,English,40,female,high,high_fbi,27295,0,1,1,0,Place D.,Places F and A.,Place F.,f,ms-h,mo-h,0,1,0,1,0,1,1,0,1,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,control,control_when,23575,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,low,low_coffee,24666,1,0,0,0,Cafes E and B.,"Cafes E, B, F, C and D.",Cafes F and D.,ms-h,exh,ms-l,1,0,0,1,1,0,1,0,0,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,high,high_firefighter,17849,1,0,1,0,The fifth floor.,The sixth floor.,The fifth and second floors.,mo-h,mo-l,ms-h,0,1,1,1,0,0,1,0,1,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,low,low_la,17716,1,1,0,0,Diner C.,Diners C and F.,Diners A and E.,mo-h,ms-h,ms-l,0,1,0,1,1,0,1,0,1,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,control,control_how,23392,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,high,high_inspector,22160,0,1,1,0,Restaurants C and E.,Restaurant A.,Restaurants A and B.,ms-l,mo-h,ms-h,0,1,0,1,1,0,1,0,1,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,low,low_pic,18826,1,0,0,0,Locations A and D.,Location B.,Locations D and F.,ms-h,f,ms-l,0,0,0,1,1,1,1,0,0,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,high,high_operative,26368,1,0,0,0,The Northeast and Southwest districts.,The South and North districts.,The North district.,ms-h,ms-l,mo-l,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,control,control_why,19898,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,0,0,0
A23A1WMFNPETYQ,English,40,female,exit_quest,NA,60449,He could find coffee at the grocery store.,No. I'm a writer. I'm in language all the time.,This was a nice break from answering the same 17 questions about my psyche all day long. Thank you very much.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AR4XFM7G1W0VQ,English,39,male,consent,NA,18262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AR4XFM7G1W0VQ,English,39,male,train,train_f,31388,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AR4XFM7G1W0VQ,English,39,male,train,train_m,45978,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AR4XFM7G1W0VQ,English,39,male,low,low_brother,51301,1,1,1,0,"Stalls C, D, A, F and B.",Stall B.,Stalls A and B.,exh,mo-l,ms-l,1,0,1,0,1,0,1,1,0,1,0,1,0,0
AR4XFM7G1W0VQ,English,39,male,high,high_fbi,56064,1,1,1,0,Places B and E.,Place D.,Places F and A.,ms-l,f,ms-h,0,0,0,1,1,1,1,0,0,0,1,1,1,0
AR4XFM7G1W0VQ,English,39,male,control,control_why,34861,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,0,1,1,1,0
AR4XFM7G1W0VQ,English,39,male,low,low_yoga,19053,1,1,1,0,Studios F and E.,Studios C and B.,Studio A.,ms-h,ms-l,f,0,0,0,1,1,1,1,0,0,0,1,1,1,0
AR4XFM7G1W0VQ,English,39,male,high,high_terrorism,24493,1,1,1,0,Stores E and B.,"Stores E, B, A, D, and F.",Store E.,ms-h,exh,mo-h,1,1,0,1,0,0,1,1,1,0,1,0,0,0
AR4XFM7G1W0VQ,English,39,male,control,control_how,69542,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,1,0,1,0,0,0
