"","subject","native_lang","age","gender","trial","story","reaction_time","response_a","response_b","response_c","response_d","report_a","report_b","report_c","tag_a","tag_b","tag_c","exhaustive_seen","mention_one_high_seen","mention_one_low_seen","mention_some_high_seen","mention_some_low_seen","false_report_seen","none_of_above_seen","exhaustive_chosen","mention_one_high_chosen","mention_one_low_chosen","mention_some_high_chosen","mention_some_low_chosen","false_report_chosen","none_of_above_chosen","tense"
"531","A1BBZ5EMNSCZJR","English",49,"male","control","control_how",33552,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,1,0,0,"past"
"532","A1BBZ5EMNSCZJR","English",49,"male","exit_quest",NA,125779,"No%2C if I don't I wouldn't unless I know something else was better.","If you don't know the area and you didn't do any research it would be hard to know this.","Location facts%2C and details.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"533","a2ytqdlactliba","english",63,"female","consent",NA,44382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"534","a2ytqdlactliba","english",63,"female","train","train_m",40195,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"535","a2ytqdlactliba","english",63,"female","train","train_f",66547,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"536","a2ytqdlactliba","english",63,"female","test","test_books",60427,"0","1","1",0,"Bookstore E.","Bookstore A.","Bookstores A and B.","mo-l","mo-h","ms-h",0,1,1,1,0,0,1,0,1,0,1,0,0,0,"past"
"537","a2ytqdlactliba","english",63,"female","test","test_hair",44644,"1","1","1",0,"Stylists D and E.","Stylist A.","Stylists A and B.","ms-l","mo-h","ms-h",0,1,0,1,1,0,1,0,1,0,1,1,0,0,"past"
"538","a2ytqdlactliba","english",63,"female","control","control_how",39558,"0","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0,"past"
"539","a2ytqdlactliba","english",63,"female","test","test_coffee",29213,"1","1","1",0,"Cafe A.","Cafes A and B.","Cafes D and E.","mo-h","ms-h","ms-l",0,1,0,1,1,0,1,0,1,0,1,1,0,0,"past"
"540","a2ytqdlactliba","english",63,"female","control","control_what",22210,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0,"past"
"541","a2ytqdlactliba","english",63,"female","test","test_dentist",30350,"0","0","0",1,"Dentists A and B.","Dentist A.","Dentists D and E.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,0,0,0,0,0,1,"past"
"542","a2ytqdlactliba","english",63,"female","test","test_shoes",30037,"0","0","1",0,"Stores D and E.","Stores A, B, C, D and E.","Store A.","ms-l","exh","mo-h",1,1,0,0,1,0,1,0,1,0,0,0,0,0,"past"
"543","a2ytqdlactliba","english",63,"female","control","control_why",26731,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,"past"
"544","a2ytqdlactliba","english",63,"female","test","test_yarn",36019,"0","0","0",1,"Stalls D and E.","Stall F.","Stall E.","ms-l","fa","mo-l",0,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"545","a2ytqdlactliba","english",63,"female","control","control_when",44455,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"546","a2ytqdlactliba","english",63,"female","exit_quest",NA,127256,"No%2C I wouldn't answer differently because the result is the same%2C where is brunch in town a where ever there is brunch served anyone can go..","I was not difficult because it was straightforward.","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"547","AF8OT1W25HEM7","English",26,"female","consent",NA,32909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"548","AF8OT1W25HEM7","English",26,"female","train","train_m",50917,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"549","AF8OT1W25HEM7","English",26,"female","train","train_f",56600,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"550","AF8OT1W25HEM7","English",26,"female","test","test_shoes",66002,"0","0","0",1,"Stores A and B.","Store A.","Store F.","ms-h","mo-h","fa",0,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"551","AF8OT1W25HEM7","English",26,"female","control","control_what",36253,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"552","AF8OT1W25HEM7","English",26,"female","test","test_hair",56148,"0","0","0",1,"Stylists A, B, C, D and E.","Stylist A.","Stylists D and E.","exh","mo-h","ms-l",1,1,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"553","AF8OT1W25HEM7","English",26,"female","test","test_dentist",42350,"1","1","1",0,"Dentist E.","Dentists A and B.","Dentist A.","mo-l","ms-h","mo-h",0,1,1,1,0,0,1,0,1,1,1,0,0,0,"past"
"554","AF8OT1W25HEM7","English",26,"female","control","control_why",67837,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0,"past"
"555","AF8OT1W25HEM7","English",26,"female","test","test_yarn",36964,"1","1","1",0,"Stalls D and E.","Stalls A, B, C, D and E.","Stall E.","ms-l","exh","mo-l",1,0,1,0,1,0,1,1,0,1,0,1,0,0,"past"
"556","AF8OT1W25HEM7","English",26,"female","control","control_how",53133,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,1,0,1,0,0,"past"
"557","AF8OT1W25HEM7","English",26,"female","test","test_coffee",37513,"1","1","1",0,"Cafes A, B, C, D and E.","Cafe A.","Cafes D and E.","exh","mo-h","ms-l",1,1,0,0,1,0,1,1,1,0,0,1,0,0,"past"
"558","AF8OT1W25HEM7","English",26,"female","test","test_books",21226,"1","1","1",0,"Bookstore F.","Bookstore A.","Bookstores A, B, C, D and E.","fa","mo-h","exh",1,1,0,0,0,0,1,1,1,0,0,0,0,0,"past"
"559","AF8OT1W25HEM7","English",26,"female","control","control_when",66945,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,"past"
"560","AF8OT1W25HEM7","English",26,"female","exit_quest",NA,198335,"No. I would answer the question the same because they’re essecentially the same question.","A little. Some of them were simple comprehension questions and others seemed like trick questions.","No.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"561","A96JK3576FXG5","english",24,"male","consent",NA,87401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"562","A96JK3576FXG5","english",24,"male","train","train_m",237970,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"563","A96JK3576FXG5","english",24,"male","train","train_f",16343,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"564","A96JK3576FXG5","english",24,"male","test","test_hair",43455,"0","1","0",0,"Stylists A, B, C, D and E.","Stylists A and B.","Stylist E.","exh","ms-h","mo-l",1,0,1,1,0,0,1,0,0,0,1,0,0,0,"past"
"565","A96JK3576FXG5","english",24,"male","test","test_shoes",5010,"0","0","1",0,"Store F.","Store E.","Store A.","fa","mo-l","mo-h",0,1,1,0,0,0,1,0,1,0,0,0,0,0,"past"
"566","A96JK3576FXG5","english",24,"male","control","control_what",8066,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0,"past"
"567","A96JK3576FXG5","english",24,"male","test","test_coffee",4499,"0","0","1",0,"Cafes D and E.","Cafe E.","Cafes A and B.","ms-l","mo-l","ms-h",0,0,1,1,1,0,1,0,0,0,1,0,0,0,"past"
"568","A96JK3576FXG5","english",24,"male","control","control_how",3842,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,0,0,0,"past"
"569","A96JK3576FXG5","english",24,"male","test","test_dentist",2867,"0","1","0",0,"Dentists A and B.","Dentist E.","Dentists D and E.","ms-h","mo-l","ms-l",0,0,1,1,1,0,1,0,0,1,0,0,0,0,"past"
"570","A96JK3576FXG5","english",24,"male","test","test_yarn",2650,"0","0","1",0,"Stalls D and E.","Stalls A, B, C, D and E.","Stall F.","ms-l","exh","fa",1,0,0,0,1,0,1,0,0,0,0,0,0,0,"past"
"571","A96JK3576FXG5","english",24,"male","control","control_when",2603,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,"past"
"572","A96JK3576FXG5","english",24,"male","test","test_books",4898,"0","0","1",0,"Bookstore E.","Bookstores D and E.","Bookstore A.","mo-l","ms-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0,"past"
"573","A96JK3576FXG5","english",24,"male","control","control_why",2370,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,0,"past"
"574","A96JK3576FXG5","english",24,"male","exit_quest",NA,81951,"i would like to go for a walk","yes%2C there is a little difficult.","nice work %2C i do my level very best.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"575","A2YLK83DQ6PA5Y","English",41,"male","consent",NA,110480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"576","A2YLK83DQ6PA5Y","English",41,"male","train","train_f",20995,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"577","A2YLK83DQ6PA5Y","English",41,"male","train","train_m",16885,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"578","A2YLK83DQ6PA5Y","English",41,"male","test","test_hair",21667,"0","1","0",0,"Stylist A.","Stylists A, B, C, D and E.","Stylist E.","mo-h","exh","mo-l",1,1,1,0,0,0,1,1,0,0,0,0,0,0,"past"
"579","A2YLK83DQ6PA5Y","English",41,"male","test","test_yarn",17668,"0","0","0",1,"Stalls A, B, C, D and E.","Stalls D and E.","Stalls A and B.","exh","ms-l","ms-h",1,0,0,1,1,0,1,0,0,0,0,0,0,1,"past"
"580","A2YLK83DQ6PA5Y","English",41,"male","control","control_when",23677,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,1,"past"
"581","A2YLK83DQ6PA5Y","English",41,"male","test","test_books",27674,"0","0","0",1,"Bookstores D and E.","Bookstore E.","Bookstores A, B, C, D and E.","ms-l","mo-l","exh",1,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"582","A2YLK83DQ6PA5Y","English",41,"male","test","test_shoes",12084,"0","0","0",1,"Store E.","Stores A and B.","Store F.","mo-l","ms-h","fa",0,0,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"583","A2YLK83DQ6PA5Y","English",41,"male","control","control_what",14525,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"584","A2YLK83DQ6PA5Y","English",41,"male","test","test_dentist",11556,"0","0","0",1,"Dentist A.","Dentists D and E.","Dentists A, B, C, D and E.","mo-h","ms-l","exh",1,1,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"585","A2YLK83DQ6PA5Y","English",41,"male","control","control_how",26534,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"586","A2YLK83DQ6PA5Y","English",41,"male","test","test_coffee",9716,"0","0","0",1,"Cafes A, B, C, D and E.","Cafes A and B.","Cafes D and E.","exh","ms-h","ms-l",1,0,0,1,1,0,1,0,0,0,0,0,0,1,"past"
"587","A2YLK83DQ6PA5Y","English",41,"male","control","control_why",13828,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,1,"past"
"588","A2YLK83DQ6PA5Y","English",41,"male","exit_quest",NA,56294,"No%2C I'd give the same answer--what are you going to do%2C knock at random houses and ask for brunch? Of COURSE you're going to a restaurant.","No%2C I'm a fairly voracious reader.","Good luck with your study--oh%2C and why the heck is everything centered?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"589","ARHBT4K14I7U","english",49,"female","consent",NA,32570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"590","ARHBT4K14I7U","english",49,"female","train","train_m",52635,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"591","ARHBT4K14I7U","english",49,"female","train","train_f",82091,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"592","ARHBT4K14I7U","english",49,"female","test","test_books",66896,"0","0","1",0,"Bookstores D and E.","Bookstore E.","Bookstores A and B.","ms-l","mo-l","ms-h",0,0,1,1,1,0,1,0,0,0,1,0,0,0,"past"
"593","ARHBT4K14I7U","english",49,"female","control","control_why",92518,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,0,0,0,"past"
"594","ARHBT4K14I7U","english",49,"female","test","test_yarn",55410,"1","0","0",0,"Stalls A and B.","Stall E.","Stalls D and E.","ms-h","mo-l","ms-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0,"past"
"595","ARHBT4K14I7U","english",49,"female","test","test_hair",65132,"0","1","0",0,"Stylists D and E.","Stylist A.","Stylists A, B, C, D and E.","ms-l","mo-h","exh",1,1,0,0,1,0,1,0,1,0,0,0,0,0,"past"
"596","ARHBT4K14I7U","english",49,"female","control","control_when",44573,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,"past"
"597","ARHBT4K14I7U","english",49,"female","test","test_coffee",27366,"0","1","0",0,"Cafe E.","Cafes A and B.","Cafes D and E.","mo-l","ms-h","ms-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0,"past"
"598","ARHBT4K14I7U","english",49,"female","control","control_how",73275,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,0,0,0,"past"
"599","ARHBT4K14I7U","english",49,"female","test","test_dentist",33960,"0","1","0",0,"Dentists A and B.","Dentist A.","Dentists D and E.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,1,0,0,0,0,0,"past"
"600","ARHBT4K14I7U","english",49,"female","test","test_shoes",46139,"0","0","0",1,"Stores D and E.","Store E.","Store F.","ms-l","mo-l","fa",0,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"601","ARHBT4K14I7U","english",49,"female","control","control_what",36173,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"602","ARHBT4K14I7U","english",49,"female","exit_quest",NA,52795,"No the question is the same%2C I would answer the same.","not really a little confusing but not hard","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"603","AECQ7QG4CQP69","English",35,"male","consent",NA,189516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"604","AECQ7QG4CQP69","English",35,"male","train","train_m",50831,"0","1","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"605","AECQ7QG4CQP69","English",35,"male","train","train_f",116336,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"606","AECQ7QG4CQP69","English",35,"male","test","test_coffee",62108,"0","0","1",0,"Cafe A.","Cafes A and B.","Cafes A, B, C, D and E.","mo-h","ms-h","exh",1,1,0,1,0,0,1,1,0,0,0,0,0,0,"past"
"607","AECQ7QG4CQP69","English",35,"male","test","test_dentist",58242,"0","0","0",1,"Dentist E.","Dentists A and B.","Dentists D and E.","mo-l","ms-h","ms-l",0,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"608","AECQ7QG4CQP69","English",35,"male","control","control_how",80278,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"609","AECQ7QG4CQP69","English",35,"male","test","test_shoes",68710,"0","0","0",1,"Stores D and E.","Store A.","Store E.","ms-l","mo-h","mo-l",0,1,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"610","AECQ7QG4CQP69","English",35,"male","test","test_books",51577,"0","0","0",1,"Bookstores A, B, C, D and E.","Bookstores A and B.","Bookstore A.","exh","ms-h","mo-h",1,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"611","AECQ7QG4CQP69","English",35,"male","control","control_what",19456,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"612","AECQ7QG4CQP69","English",35,"male","test","test_yarn",81268,"0","0","0",1,"Stalls A and B.","Stall F.","Stall A.","ms-h","fa","mo-h",0,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"613","AECQ7QG4CQP69","English",35,"male","control","control_when",39223,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"614","AECQ7QG4CQP69","English",35,"male","test","test_hair",19661,"0","0","0",1,"Stylists A and B.","Stylist A.","Stylist E.","ms-h","mo-h","mo-l",0,1,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"615","AECQ7QG4CQP69","English",35,"male","control","control_why",67802,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"616","AECQ7QG4CQP69","English",35,"male","exit_quest",NA,81213,"No.  It's pretty much the same question.","Nope","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"617","A19L8SNH73AX1Z","English",54,"female","consent",NA,26269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"618","A19L8SNH73AX1Z","English",54,"female","train","train_f",48878,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"619","A19L8SNH73AX1Z","English",54,"female","train","train_m",62863,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"620","A19L8SNH73AX1Z","English",54,"female","test","test_hair",150397,"1","1","1",0,"Stylists A and B.","Stylists A, B, C, D and E.","Stylist E.","ms-h","exh","mo-l",1,0,1,1,0,0,1,1,0,1,1,0,0,0,"past"
"621","A19L8SNH73AX1Z","English",54,"female","test","test_dentist",98901,"0","0","0",1,"Dentist A.","Dentist F.","Dentists D and E.","mo-h","fa","ms-l",0,1,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"622","A19L8SNH73AX1Z","English",54,"female","control","control_what",66264,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"623","A19L8SNH73AX1Z","English",54,"female","test","test_shoes",52840,"0","1","1",0,"Store E.","Stores A and B.","Store A.","mo-l","ms-h","mo-h",0,1,1,1,0,0,1,0,1,0,1,0,0,0,"past"
"624","A19L8SNH73AX1Z","English",54,"female","test","test_coffee",33404,"0","0","1",0,"Cafes D and E.","Cafe E.","Cafe A.","ms-l","mo-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0,"past"
"625","A19L8SNH73AX1Z","English",54,"female","control","control_how",59368,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,0,"past"
"626","A19L8SNH73AX1Z","English",54,"female","test","test_yarn",54610,"0","0","0",1,"Stall E.","Stall A.","Stalls A and B.","mo-l","mo-h","ms-h",0,1,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"627","A19L8SNH73AX1Z","English",54,"female","control","control_why",55889,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"628","A19L8SNH73AX1Z","English",54,"female","test","test_books",63583,"0","0","0",1,"Bookstores A and B.","Bookstores D and E.","Bookstore E.","ms-h","ms-l","mo-l",0,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"629","A19L8SNH73AX1Z","English",54,"female","control","control_when",44907,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"630","A19L8SNH73AX1Z","English",54,"female","exit_quest",NA,124724,"No because basically it is the same question ","Yes because some of the questions were too vague to answer appropriately","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"631","A2C6HMH2FDM2CI","English",57,"male","consent",NA,76743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"632","A2C6HMH2FDM2CI","English",57,"male","train","train_f",75161,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"633","A2C6HMH2FDM2CI","English",57,"male","train","train_m",66736,"0","1","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"634","A2C6HMH2FDM2CI","English",57,"male","test","test_hair",78057,"0","0","0",1,"Stylists A and B.","Stylists A, B, C, D and E.","Stylist F.","ms-h","exh","fa",1,0,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"635","A2C6HMH2FDM2CI","English",57,"male","test","test_yarn",61869,"0","0","1",0,"Stalls A and B.","Stalls A, B, C, D and E.","Stall A.","ms-h","exh","mo-h",1,1,0,1,0,0,1,0,1,0,0,0,0,0,"past"
"636","A2C6HMH2FDM2CI","English",57,"male","control","control_when",64367,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,0,0,0,0,"past"
"637","A2C6HMH2FDM2CI","English",57,"male","test","test_dentist",67441,"0","0","0",1,"Dentist E.","Dentists A, B, C, D and E.","Dentist F.","mo-l","exh","fa",1,0,1,0,0,0,1,0,0,0,0,0,0,1,"past"
"638","A2C6HMH2FDM2CI","English",57,"male","test","test_coffee",73127,"1","1","1",0,"Cafes A and B.","Cafe E.","Cafe F.","ms-h","mo-l","fa",0,0,1,1,0,0,1,0,0,1,1,0,0,0,"past"
"639","A2C6HMH2FDM2CI","English",57,"male","control","control_how",54170,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,1,1,0,0,0,"past"
"640","A2C6HMH2FDM2CI","English",57,"male","test","test_books",71858,"0","0","0",1,"Bookstore F.","Bookstores A and B.","Bookstore E.","fa","ms-h","mo-l",0,0,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"641","A2C6HMH2FDM2CI","English",57,"male","control","control_what",37689,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"642","A2C6HMH2FDM2CI","English",57,"male","test","test_shoes",53448,"1","0","0",0,"Store A.","Store F.","Stores A and B.","mo-h","fa","ms-h",0,1,0,1,0,0,1,0,1,0,0,0,0,0,"past"
"643","A2C6HMH2FDM2CI","English",57,"male","control","control_why",49291,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,0,0,0,0,"past"
"644","A2C6HMH2FDM2CI","English",57,"male","exit_quest",NA,154300,"No%2C I would answer the same either way%2C as it is the same question worded differently","no It was long%2C but not difficult","Hi guys!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"645","A3C5G8LGIAW0XL","English",37,"female","consent",NA,37803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"646","A3C5G8LGIAW0XL","English",37,"female","train","train_f",65067,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"647","A3C5G8LGIAW0XL","English",37,"female","train","train_m",40645,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"648","A3C5G8LGIAW0XL","English",37,"female","test","test_shoes",34044,"0","0","0",1,"Stores D and E.","Store E.","Store F.","ms-l","mo-l","fa",0,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"649","A3C5G8LGIAW0XL","English",37,"female","test","test_dentist",84520,"0","0","0",1,"Dentist E.","Dentists D and E.","Dentists A and B.","mo-l","ms-l","ms-h",0,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"650","A3C5G8LGIAW0XL","English",37,"female","control","control_how",29116,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"651","A3C5G8LGIAW0XL","English",37,"female","test","test_books",265625,"0","0","0",1,"Bookstores A, B, C, D and E.","Bookstores D and E.","Bookstore F.","exh","ms-l","fa",1,0,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"652","A3C5G8LGIAW0XL","English",37,"female","test","test_yarn",25200,"0","1","0",0,"Stalls A and B.","Stall A.","Stalls D and E.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,1,0,0,0,0,0,"past"
"653","A3C5G8LGIAW0XL","English",37,"female","control","control_why",39926,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,0,0,0,0,"past"
"654","A3C5G8LGIAW0XL","English",37,"female","test","test_hair",19789,"0","0","1",0,"Stylist E.","Stylists D and E.","Stylist A.","mo-l","ms-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0,"past"
"655","A3C5G8LGIAW0XL","English",37,"female","control","control_when",81413,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,0,"past"
